Top pages,Clicks,Impressions,CTR,Position
https://encyclopedia.ushmm.org/content/de/article/world-war-i-and-its-aftermath-key-dates,809,36849,0.022,10.24
https://encyclopedia.ushmm.org/content/de/article/deportations-to-killing-centers,793,179024,0.0044,6.3
https://encyclopedia.ushmm.org/content/en/article/aryan-1,765,36458,0.021,5.97
https://encyclopedia.ushmm.org/content/en/timeline-event/holocaust/1939-1941/hitler-speech-to-german-parliament,746,6213,0.1201,5.79
https://encyclopedia.ushmm.org/content/ru/article/auschwitz,693,20320,0.0341,4.5
https://encyclopedia.ushmm.org/content/ru/article/buchenwald-abridged-article,677,13934,0.0486,5.94
https://encyclopedia.ushmm.org/content/en/article/world-war-ii-key-dates,676,35826,0.0189,6.97
https://encyclopedia.ushmm.org/content/de/article/einsatzgruppen,673,5675,0.1186,2.8
https://encyclopedia.ushmm.org/content/de/article/pogroms,664,104345,0.0064,6.67
https://encyclopedia.ushmm.org/content/en/article/ss,648,145979,0.0044,7.2
https://encyclopedia.ushmm.org/content/en/article/axis-powers-in-world-war-ii,642,3810,0.1685,3.09
https://encyclopedia.ushmm.org/content/en/article/introduction-to-the-holocaust,635,38641,0.0164,5.22
https://encyclopedia.ushmm.org/content/ru/article/hitler-comes-to-power,628,64874,0.0097,8.17
https://encyclopedia.ushmm.org/content/en/article/beer-hall-putsch-munich-putsch,628,6075,0.1034,4.91
https://encyclopedia.ushmm.org/content/de/article/nazi-racism,624,8169,0.0764,10.07
https://encyclopedia.ushmm.org/content/de/article/ghettos,613,132048,0.0046,5.78
https://encyclopedia.ushmm.org/,591,24064,0.0246,8.13
https://encyclopedia.ushmm.org/content/ru/article/introduction-to-the-holocaust,585,20723,0.0282,4.68
https://encyclopedia.ushmm.org/content/de/article/the-holocaust-and-world-war-ii-key-dates,570,1006,0.5666,4.75
https://encyclopedia.ushmm.org/content/de/article/invasion-of-poland-fall-1939,568,35441,0.016,8.03
https://encyclopedia.ushmm.org/content/ru/article/invasion-of-poland-fall-1939,541,864,0.6262,2.33
https://encyclopedia.ushmm.org/content/en/article/the-nuremberg-race-laws,532,1243,0.428,1.96
https://encyclopedia.ushmm.org/content/en/article/roma-gypsies-in-prewar-europe,508,33281,0.0153,6.74
https://encyclopedia.ushmm.org/content/en/article/the-armenian-genocide-1915-16-overview,504,14720,0.0342,3.33
https://encyclopedia.ushmm.org/content/ru/gallery/nazi-camps-abridged-article-maps,498,2157,0.2309,4.03
https://encyclopedia.ushmm.org/content/ru/article/history-of-the-swastika,492,30557,0.0161,4.77
https://encyclopedia.ushmm.org/content/tr/article/world-war-ii-in-europe-abridged-article,459,5333,0.0861,4.27
https://encyclopedia.ushmm.org/content/en/article/bayer,453,829,0.5464,3.09
https://encyclopedia.ushmm.org/content/ru/article/kiev-and-babi-yar,451,4122,0.1094,4.18
https://encyclopedia.ushmm.org/content/en/article/the-weimar-republic,450,25731,0.0175,4.93
https://encyclopedia.ushmm.org/content/de/article/the-soviet-union-and-the-eastern-front,447,17106,0.0261,8.26
https://encyclopedia.ushmm.org/content/pl/article/aryan-1,440,994,0.4427,2.26
https://encyclopedia.ushmm.org/content/ar/article/world-war-i,438,10895,0.0402,4.3
https://encyclopedia.ushmm.org/content/tr/article/the-armenian-genocide-1915-16-in-depth,437,1518,0.2879,4.42
https://encyclopedia.ushmm.org/content/ar/article/world-war-ii-in-europe,431,18465,0.0233,4.63
https://encyclopedia.ushmm.org/content/de/article/victims-of-the-nazi-era-nazi-racial-ideology,427,1959,0.218,5.27
https://encyclopedia.ushmm.org/de,421,4004,0.1051,10.96
https://encyclopedia.ushmm.org/content/en/article/jewish-population-of-europe-in-1933-population-data-by-country,420,504,0.8333,2.12
https://encyclopedia.ushmm.org/content/de/article/adolf-hitler,419,158452,0.0026,13.77
https://encyclopedia.ushmm.org/content/de/id-card/eva-rapaport,414,3724,0.1112,5.14
https://encyclopedia.ushmm.org/content/de/article/mosaic-of-victims-an-overview,411,4982,0.0825,7.22
https://encyclopedia.ushmm.org/content/tr/article/world-war-i,411,2591,0.1586,4.27
https://encyclopedia.ushmm.org/content/en/article/hitler-comes-to-power,405,1165,0.3476,6.98
https://encyclopedia.ushmm.org/content/en/article/nazi-propaganda,400,1257,0.3182,5.89
https://encyclopedia.ushmm.org/content/en/article/book-burning,392,717,0.5467,3.91
https://encyclopedia.ushmm.org/content/ar/article/world-war-ii-key-dates,391,8214,0.0476,4.85
https://encyclopedia.ushmm.org/content/ru/article/nazi-camps,390,4200,0.0929,4.73
https://encyclopedia.ushmm.org/content/en/article/history-of-the-swastika,389,62415,0.0062,8.69
https://encyclopedia.ushmm.org/content/es/article/concentration-camps-1933-39,384,2249,0.1707,3.5
https://encyclopedia.ushmm.org/content/tr/map/the-dissolution-of-the-ottoman-empire-1807-1924,382,10588,0.0361,1.83
https://encyclopedia.ushmm.org/content/ru/article/aryan-1,382,8129,0.047,3.75
https://encyclopedia.ushmm.org/content/de/article/war-crimes-trials,374,1579,0.2369,5.29
https://encyclopedia.ushmm.org/content/de/article/the-role-of-the-police,368,778,0.473,3.92
https://encyclopedia.ushmm.org/content/es/article/world-war-i,365,6404,0.057,4.95
https://encyclopedia.ushmm.org/content/es/article/spanish-civil-war,360,3804,0.0946,4.65
https://encyclopedia.ushmm.org/content/en/article/the-night-of-broken-glass,356,2443,0.1457,8.59
https://encyclopedia.ushmm.org/content/ru/article/racism-abridged-article,344,3942,0.0873,4.22
https://encyclopedia.ushmm.org/content/de/article/gay-men-under-the-nazi-regime,341,2280,0.1496,7.72
https://encyclopedia.ushmm.org/content/ru/article/josef-mengele,340,2395,0.142,3.39
https://encyclopedia.ushmm.org/content/ru/article/kristallnacht,339,3888,0.0872,3.17
https://encyclopedia.ushmm.org/content/ru/article/documenting-numbers-of-victims-of-the-holocaust-and-nazi-persecution,337,605,0.557,3.04
https://encyclopedia.ushmm.org/content/ru/article/dachau-abridged-article,336,8719,0.0385,4.46
https://encyclopedia.ushmm.org/content/ru/article/the-armenian-genocide-1915-16-in-depth,332,3469,0.0957,3.98
https://encyclopedia.ushmm.org/content/ru/article/auschwitz-1,331,18124,0.0183,5.93
https://encyclopedia.ushmm.org/tags/de/tag/children,331,605,0.5471,2.25
https://encyclopedia.ushmm.org/content/en/article/josef-mengele,325,4652,0.0699,4.39
https://encyclopedia.ushmm.org/content/ru/gallery/third-reich-an-overview-maps,324,1846,0.1755,3.28
https://encyclopedia.ushmm.org/content/de/article/mass-shootings-of-jews-during-the-holocaust,324,1496,0.2166,6.73
https://encyclopedia.ushmm.org/content/es/article/world-war-ii-in-europe-abridged-article,313,17414,0.018,4.04
https://encyclopedia.ushmm.org/content/en/gallery/world-war-ii-maps,312,1146,0.2723,1.65
https://encyclopedia.ushmm.org/content/ru/map/german-territorial-losses-treaty-of-versailles-1919,307,1179,0.2604,4.17
https://encyclopedia.ushmm.org/content/es/article/documenting-numbers-of-victims-of-the-holocaust-and-nazi-persecution,298,373,0.7989,2.12
https://encyclopedia.ushmm.org/content/ar/article/adolf-hitler,290,12723,0.0228,6.78
https://encyclopedia.ushmm.org/content/uk/article/world-war-ii-key-dates,286,5143,0.0556,6.83
https://encyclopedia.ushmm.org/content/en/article/the-nazi-rise-to-power,285,29044,0.0098,8.71
https://encyclopedia.ushmm.org/content/ru/article/invasion-of-the-soviet-union-june-1941,283,1277,0.2216,7.38
https://encyclopedia.ushmm.org/content/en/article/afro-germans-during-the-holocaust,275,597,0.4606,3.6
https://encyclopedia.ushmm.org/content/en/article/remaining-jewish-population-of-europe-in-1945,273,435,0.6276,3.07
https://encyclopedia.ushmm.org/content/en/gallery/bergen-belsen-maps,272,1227,0.2217,3.73
https://encyclopedia.ushmm.org/content/de/article/the-police-in-the-weimar-republic,269,476,0.5651,2.83
https://encyclopedia.ushmm.org/content/de/article/boycott-of-jewish-businesses,266,15823,0.0168,4.45
https://encyclopedia.ushmm.org/content/es/article/world-war-ii-key-dates,258,479,0.5386,2.49
https://encyclopedia.ushmm.org/content/en/article/the-reichstag-fire,255,7073,0.0361,11.17
https://encyclopedia.ushmm.org/content/ru/film/hitler-campaign-speech,244,397,0.6146,4.1
https://encyclopedia.ushmm.org/content/ru/article/martin-niemoeller-first-they-came-for-the-socialists,243,410,0.5927,3.26
https://encyclopedia.ushmm.org/content/en/article/protocols-of-the-elders-of-zion,230,850,0.2706,4.18
https://encyclopedia.ushmm.org/content/tr/article/documenting-numbers-of-victims-of-the-holocaust-and-nazi-persecution,227,341,0.6657,3.33
https://encyclopedia.ushmm.org/content/es/article/the-nuremberg-trials,226,15145,0.0149,13.39
https://encyclopedia.ushmm.org/content/en/article/kristallnacht,225,3003,0.0749,6.15
https://encyclopedia.ushmm.org/content/en/article/the-nazi-olympics-berlin-1936,224,5773,0.0388,6.21
https://encyclopedia.ushmm.org/content/en/timeline/holocaust,224,3719,0.0602,8.18
https://encyclopedia.ushmm.org/content/de/photo/nazi-anti-jewish-propaganda,223,389,0.5733,3.3
https://encyclopedia.ushmm.org/content/es/gallery/nazi-camps-maps,218,256,0.8516,1.36
https://encyclopedia.ushmm.org/content/en/article/wannsee-conference-and-the-final-solution,216,1456,0.1484,3.22
https://encyclopedia.ushmm.org/content/ru/photo/hitler-and-speer-in-paris,216,1042,0.2073,1.77
https://encyclopedia.ushmm.org/content/en/article/germany-jewish-population-in-1933,216,270,0.8,2.53
https://encyclopedia.ushmm.org/content/ru/article/axis-powers-in-world-war-ii,215,1768,0.1216,1.66
https://encyclopedia.ushmm.org/content/en/map/german-conquests-in-europe-1939-1942,215,276,0.779,2.54
https://encyclopedia.ushmm.org/content/ru/map/german-conquests-in-europe-1939-1942,215,259,0.8301,2.85
https://encyclopedia.ushmm.org/content/es/article/nazi-camps,213,1594,0.1336,5.83
https://encyclopedia.ushmm.org/content/tr/article/world-war-ii-key-dates,212,3061,0.0693,4.67
https://encyclopedia.ushmm.org/content/en/article/invasion-of-poland-fall-1939,212,763,0.2779,3.14
https://encyclopedia.ushmm.org/content/ru/article/killing-centers-an-overview,210,711,0.2954,3.26
https://encyclopedia.ushmm.org/content/en/article/auschwitz,205,65256,0.0031,3.47
https://encyclopedia.ushmm.org/content/ru/article/the-armenian-genocide-1915-16-overview,201,1862,0.1079,4.55
https://encyclopedia.ushmm.org/content/tr/article/victims-of-the-nazi-era-nazi-racial-ideology,200,431,0.464,4.28
https://encyclopedia.ushmm.org/content/tr/article/adolf-hitler-key-dates,199,16250,0.0122,8.26
https://encyclopedia.ushmm.org/content/es/article/world-war-ii-in-depth,197,20098,0.0098,5.6
https://encyclopedia.ushmm.org/content/en/gallery/german-occupation-maps,196,454,0.4317,4.49
https://encyclopedia.ushmm.org/content/en/article/neville-chamberlain,195,4945,0.0394,7.98
https://encyclopedia.ushmm.org/content/en/article/jasenovac,194,12566,0.0154,9.44
https://encyclopedia.ushmm.org/content/fa/article/axis-alliance-in-world-war-ii-abridged-article,194,872,0.2225,6.19
https://encyclopedia.ushmm.org/content/ar/article/documenting-numbers-of-victims-of-the-holocaust-and-nazi-persecution,194,277,0.7004,2.12
https://encyclopedia.ushmm.org/content/en/gallery/dachau-maps,192,3381,0.0568,7.16
https://encyclopedia.ushmm.org/content/de/article/lesbians-under-the-nazi-regime,189,25583,0.0074,6.94
https://encyclopedia.ushmm.org/content/ar/article/axis-powers-in-world-war-ii,188,775,0.2426,6.09
https://encyclopedia.ushmm.org/content/es/article/adolf-hitler,185,10690,0.0173,7.25
https://encyclopedia.ushmm.org/content/ru/article/oskar-schindler-abridged-article,183,2809,0.0651,5.6
https://encyclopedia.ushmm.org/content/it/gallery/nazi-camps-maps,181,243,0.7449,2.04
https://encyclopedia.ushmm.org/content/en/article/oskar-schindler,180,956,0.1883,4.12
https://encyclopedia.ushmm.org/content/de/article/polish-victims,179,2573,0.0696,11.3
https://encyclopedia.ushmm.org/content/en/article/the-enabling-act,179,736,0.2432,3.87
https://encyclopedia.ushmm.org/content/en/film/hajj-amin-al-husayni-meets-hitler,179,273,0.6557,4.06
https://encyclopedia.ushmm.org/content/en/article/iran-during-world-war-ii,178,598,0.2977,3.42
https://encyclopedia.ushmm.org/content/en/article/blood-libel,175,3944,0.0444,3.62
https://encyclopedia.ushmm.org/content/en/map/german-territorial-losses-treaty-of-versailles-1919,175,319,0.5486,3.29
https://encyclopedia.ushmm.org/content/pt-br/article/dachau,174,691,0.2518,6.02
https://encyclopedia.ushmm.org/content/en/article/sachsenhausen,171,18725,0.0091,10.63
https://encyclopedia.ushmm.org/content/es/article/hitler-comes-to-power,171,749,0.2283,9.36
https://encyclopedia.ushmm.org/content/en/article/world-war-ii-in-the-pacific,171,319,0.5361,4.89
https://encyclopedia.ushmm.org/content/es/article/history-of-the-swastika,171,247,0.6923,2.44
https://encyclopedia.ushmm.org/content/de/article/neville-chamberlain,169,18100,0.0093,7.25
https://encyclopedia.ushmm.org/de/a-z/photo,169,502,0.3367,3.2
https://encyclopedia.ushmm.org/content/en/timeline-event/holocaust/before-1933/adolf-hitler-issues-comment-on-the-jewish-question,169,197,0.8579,2.73
https://encyclopedia.ushmm.org/content/en/article/nazi-medical-experiments,168,252,0.6667,2.77
https://encyclopedia.ushmm.org/content/zh/article/history-of-the-swastika,167,2230,0.0749,1.68
https://encyclopedia.ushmm.org/content/tr/article/dachau,167,1639,0.1019,3.77
https://encyclopedia.ushmm.org/content/en/gallery/auschwitz-maps,166,17486,0.0095,7.52
https://encyclopedia.ushmm.org/content/es/article/auschwitz,166,6356,0.0261,4.48
https://encyclopedia.ushmm.org/content/ar/article/antisemitism,166,1328,0.125,3.73
https://encyclopedia.ushmm.org/content/en/article/gassing-operations,164,1146,0.1431,6.54
https://encyclopedia.ushmm.org/content/de/article/antisemitism,164,415,0.3952,6.89
https://encyclopedia.ushmm.org/content/ru/article/antisemitism,162,14702,0.011,3.41
https://encyclopedia.ushmm.org/content/hu/article/nazi-camps,162,240,0.675,2.13
https://encyclopedia.ushmm.org/content/de/article/nazi-persecution-of-jehovahs-witnesses,159,570,0.2789,7.61
https://encyclopedia.ushmm.org/content/en/article/final-solution-overview,158,1083,0.1459,2.66
https://encyclopedia.ushmm.org/content/en/article/berlin,158,621,0.2544,6.74
https://encyclopedia.ushmm.org/content/de/article/invasion-of-the-soviet-union-june-1941,157,4248,0.037,6.78
https://encyclopedia.ushmm.org/content/de/photo/former-gas-chamber-in-the-auschwitz-main-camp,156,10206,0.0153,8.56
https://encyclopedia.ushmm.org/content/de/id-card/eva-braun-levine,152,34320,0.0044,2.6
https://encyclopedia.ushmm.org/content/ru/article/what-is-genocide,152,8755,0.0174,4.42
https://encyclopedia.ushmm.org/content/el/article/auschwitz,150,352,0.4261,1.72
https://encyclopedia.ushmm.org/content/de/article/the-role-of-clergy-and-church-leaders,149,1405,0.106,7.0
https://encyclopedia.ushmm.org/content/de/article/elie-wiesel,148,16706,0.0089,7.96
https://encyclopedia.ushmm.org/content/en/article/german-jews-during-the-holocaust,148,894,0.1655,7.37
https://encyclopedia.ushmm.org/content/ru/article/world-war-ii-in-europe-abridged-article,145,13561,0.0107,8.69
https://encyclopedia.ushmm.org/content/en/article/white-rose,145,5056,0.0287,7.99
https://encyclopedia.ushmm.org/content/en/article/heinrich-himmler,144,64829,0.0022,9.81
https://encyclopedia.ushmm.org/content/uk/article/nazi-racism,144,178,0.809,1.33
https://encyclopedia.ushmm.org/content/ar/article/adolf-hitler-key-dates,142,12573,0.0113,8.75
https://encyclopedia.ushmm.org/content/uk/article/aryan-1,142,274,0.5182,2.91
https://encyclopedia.ushmm.org/content/de/article/the-order-police,139,7143,0.0195,3.02
https://encyclopedia.ushmm.org/content/es/article/anne-frank-biography,139,1679,0.0828,8.24
https://encyclopedia.ushmm.org/content/en/id-card/lilly-appelbaum-malnik,139,600,0.2317,4.02
https://encyclopedia.ushmm.org/content/de/photo/irmgard-huber-chief-nurse-at-hadamar-euthanasia-killing-center,139,304,0.4572,2.26
https://encyclopedia.ushmm.org/content/en/article/german-soviet-pact,138,1462,0.0944,4.87
https://encyclopedia.ushmm.org/content/tr/gallery/greece-maps,138,1136,0.1215,1.2
https://encyclopedia.ushmm.org/content/en/article/the-great-depression,137,576,0.2378,8.17
https://encyclopedia.ushmm.org/content/it/article/nazi-camps,136,439,0.3098,3.53
https://encyclopedia.ushmm.org/content/en/gallery/german-foreign-policy-1933-1945-maps,135,199,0.6784,3.71
https://encyclopedia.ushmm.org/content/ar/article/introduction-to-the-holocaust,134,2439,0.0549,5.26
https://encyclopedia.ushmm.org/content/ru/article/mein-kampf,133,2296,0.0579,6.01
https://encyclopedia.ushmm.org/content/en/article/hitler-youth-2,131,590,0.222,5.37
https://encyclopedia.ushmm.org/content/ar/article/aryan-1,129,479,0.2693,3.7
https://encyclopedia.ushmm.org/content/en/gallery/treblinka-maps,129,381,0.3386,2.38
https://encyclopedia.ushmm.org/content/pt-br/article/nazi-camps,129,250,0.516,2.78
https://encyclopedia.ushmm.org/content/es/article/beer-hall-putsch-munich-putsch,129,231,0.5584,4.95
https://encyclopedia.ushmm.org/content/es/article/world-war-ii-in-europe,128,23365,0.0055,4.7
https://encyclopedia.ushmm.org/content/en/article/spanish-civil-war,128,8253,0.0155,4.82
https://encyclopedia.ushmm.org/content/en/gallery/dachau-photographs,127,1666,0.0762,6.4
https://encyclopedia.ushmm.org/content/de/photo/photograph-from-the-stroop-report,126,1410,0.0894,10.07
https://encyclopedia.ushmm.org/content/en/article/lebensborn-program,126,854,0.1475,7.28
https://encyclopedia.ushmm.org/content/en/article/leni-riefenstahl,125,24381,0.0051,12.94
https://encyclopedia.ushmm.org/content/en/article/theresienstadt,125,3491,0.0358,10.0
https://encyclopedia.ushmm.org/content/ru/article/nazi-racism,125,954,0.131,8.47
https://encyclopedia.ushmm.org/content/en/gallery/poland-maps,125,578,0.2163,2.27
https://encyclopedia.ushmm.org/content/uk/article/introduction-to-the-holocaust,125,398,0.3141,4.23
https://encyclopedia.ushmm.org/content/ar/article/german-jews-during-the-holocaust,125,190,0.6579,3.38
https://encyclopedia.ushmm.org/content/ru/article/jehovahs-witnesses-in-germany-from-the-1890s-to-the-1930s,124,16819,0.0074,8.6
https://encyclopedia.ushmm.org/content/tr/article/adolf-hitler,124,11808,0.0105,7.5
https://encyclopedia.ushmm.org/content/en/article/the-nazi-party-1,124,3757,0.033,6.89
https://encyclopedia.ushmm.org/content/ru/article/the-nazi-olympics-berlin-1936,122,44126,0.0028,11.27
https://encyclopedia.ushmm.org/content/ru/gallery/auschwitz-photographs,122,8150,0.015,1.38
https://encyclopedia.ushmm.org/content/en/article/antisemitism-in-history-from-the-early-church-to-1400,122,1181,0.1033,6.0
https://encyclopedia.ushmm.org/content/it/map/major-nazi-camps-in-greater-germany-1944,120,418,0.2871,3.49
https://encyclopedia.ushmm.org/content/en/article/blitzkrieg-lightning-war,119,14626,0.0081,3.02
https://encyclopedia.ushmm.org/content/it/article/documenting-numbers-of-victims-of-the-holocaust-and-nazi-persecution,119,238,0.5,2.18
https://encyclopedia.ushmm.org/content/en/article/kiev-and-babi-yar,117,1832,0.0639,8.73
https://encyclopedia.ushmm.org/content/en/article/gestapo,116,10652,0.0109,7.15
https://encyclopedia.ushmm.org/content/el/article/dachau,116,868,0.1336,6.63
https://encyclopedia.ushmm.org/content/en/article/pogroms,115,10429,0.011,4.57
https://encyclopedia.ushmm.org/content/ru/article/gassing-operations,115,274,0.4197,3.7
https://encyclopedia.ushmm.org/content/en/article/the-evian-conference,115,182,0.6319,2.06
https://encyclopedia.ushmm.org/content/en/article/german-foreign-policy-1933-1945,115,151,0.7616,1.87
https://encyclopedia.ushmm.org/content/fa/article/history-of-the-swastika,114,348,0.3276,2.83
https://encyclopedia.ushmm.org/content/uk/article/nazi-camps,114,259,0.4402,3.41
https://encyclopedia.ushmm.org/content/ja/article/introduction-to-the-holocaust,113,176,0.642,1.88
https://encyclopedia.ushmm.org/content/ru/article/jews-in-prewar-germany,112,6097,0.0184,7.49
https://encyclopedia.ushmm.org/content/en/gallery/concentration-camps-1942-45-films,112,194,0.5773,3.29
https://encyclopedia.ushmm.org/content/en/article/bergen-belsen,111,10890,0.0102,7.04
https://encyclopedia.ushmm.org/content/en/article/anne-frank-biography,111,2190,0.0507,4.77
https://encyclopedia.ushmm.org/content/en/article/ghettos,110,10158,0.0108,8.91
https://encyclopedia.ushmm.org/content/en/article/erwin-rommel,110,4401,0.025,12.77
https://encyclopedia.ushmm.org/content/fa/article/polish-refugees-in-iran-during-world-war-ii,110,135,0.8148,1.5
https://encyclopedia.ushmm.org/content/ru/article/anne-frank-abridged-article,109,8344,0.0131,11.57
https://encyclopedia.ushmm.org/content/en/timeline-event/holocaust/1933-1938/munich-agreement,109,723,0.1508,5.99
https://encyclopedia.ushmm.org/content/en/article/warsaw-ghetto-uprising,109,452,0.2412,3.13
https://encyclopedia.ushmm.org/content/ja/article/the-nazi-terror-begins,109,290,0.3759,4.48
https://encyclopedia.ushmm.org/content/en/article/der-ewige-jude,108,9177,0.0118,4.84
https://encyclopedia.ushmm.org/content/ru/map/the-dissolution-of-the-ottoman-empire-1807-1924,108,7447,0.0145,6.55
https://encyclopedia.ushmm.org/content/en/article/lebensraum,108,7397,0.0146,7.67
https://encyclopedia.ushmm.org/content/tr/article/introduction-to-the-holocaust,108,1146,0.0942,3.65
https://encyclopedia.ushmm.org/content/es/article/axis-powers-in-world-war-ii,108,132,0.8182,2.44
https://encyclopedia.ushmm.org/content/ru/article/world-war-ii-in-europe,107,8284,0.0129,7.92
https://encyclopedia.ushmm.org/content/en/article/women-in-the-third-reich,107,198,0.5404,3.69
https://encyclopedia.ushmm.org/content/en/article/third-reich,106,15576,0.0068,7.06
https://encyclopedia.ushmm.org/content/es/article/dachau,106,3753,0.0282,9.48
https://encyclopedia.ushmm.org/content/hu/article/world-war-ii-in-europe-abridged-article,106,2669,0.0397,8.61
https://encyclopedia.ushmm.org/content/de/article/world-war-ii-key-dates,105,12828,0.0082,10.0
https://encyclopedia.ushmm.org/content/en/gallery/buchenwald-maps,105,314,0.3344,2.52
https://encyclopedia.ushmm.org/content/en/article/liberation-of-nazi-camps,103,2987,0.0345,9.02
https://encyclopedia.ushmm.org/content/ar/article/world-war-ii-in-europe-1,102,4933,0.0207,6.04
https://encyclopedia.ushmm.org/content/en/article/concentration-camps-1933-39,102,3893,0.0262,7.34
https://encyclopedia.ushmm.org/content/en/gallery/auschwitz-photographs,102,161,0.6335,3.4
https://encyclopedia.ushmm.org/content/en/article/nazi-party-platform,102,132,0.7727,2.72
https://encyclopedia.ushmm.org/content/fa/article/world-war-i,101,8086,0.0125,5.97
https://encyclopedia.ushmm.org/content/es/photo/adolf-hitler-passes-through-the-brandenburg-gate-on-his-way-to-the-opening-ceremonies-of-the-olympic-games,101,175,0.5771,1.38
https://encyclopedia.ushmm.org/content/de/article/eugenics,100,15577,0.0064,5.56
https://encyclopedia.ushmm.org/content/hu/article/world-war-i,100,9744,0.0103,6.73
https://encyclopedia.ushmm.org/content/en/article/nazi-racism,100,2112,0.0473,8.58
https://encyclopedia.ushmm.org/content/en/article/the-german-churches-and-the-nazi-state,100,109,0.9174,2.76
https://encyclopedia.ushmm.org/content/en/article/treblinka,99,16135,0.0061,2.38
https://encyclopedia.ushmm.org/content/ru/article/german-soviet-pact,99,2233,0.0443,4.9
https://encyclopedia.ushmm.org/content/es/article/ss,99,1159,0.0854,4.15
https://encyclopedia.ushmm.org/content/es/article/the-night-of-broken-glass,98,398,0.2462,3.15
https://encyclopedia.ushmm.org/content/ar/article/protocols-of-the-elders-of-zion,98,392,0.25,4.48
https://encyclopedia.ushmm.org/content/tr/article/aryan-1,98,257,0.3813,3.76
https://encyclopedia.ushmm.org/content/fr/article/concentration-camps-1933-39,97,398,0.2437,3.16
https://encyclopedia.ushmm.org/content/ru/article/dachau,95,5430,0.0175,7.37
https://encyclopedia.ushmm.org/content/ru/article/protocols-of-the-elders-of-zion,95,253,0.3755,4.9
https://encyclopedia.ushmm.org/content/en/article/german-armed-forces-high-command,95,124,0.7661,3.08
https://encyclopedia.ushmm.org/content/ru/map/killing-centers-in-occupied-poland-1942,94,307,0.3062,3.97
https://encyclopedia.ushmm.org/content/ru/film/hitler-speaks-before-the-reichstag-german-parliament,94,118,0.7966,5.33
https://encyclopedia.ushmm.org/content/en/article/fascism-1,93,14235,0.0065,11.25
https://encyclopedia.ushmm.org/content/de/id-card/inge-auerbacher,93,2861,0.0325,5.14
