Top pages,Clicks,Impressions,CTR,Position
https://encyclopedia.ushmm.org/content/ko/article/gestapo,333,13620,0.0244,2.53
https://encyclopedia.ushmm.org/content/ko/article/oskar-schindler-abridged-article,319,7828,0.0408,5.4
https://encyclopedia.ushmm.org/content/ko/article/kristallnacht,316,1466,0.2156,3.59
https://encyclopedia.ushmm.org/content/ko/article/pogroms,300,1017,0.295,2.3
https://encyclopedia.ushmm.org/content/ko/article/gassing-operations,291,11051,0.0263,5.82
https://encyclopedia.ushmm.org/content/ko/gallery/auschwitz-abridged-article-maps,287,938,0.306,2.71
https://encyclopedia.ushmm.org/content/ko/article/axis-alliance-in-world-war-ii-abridged-article,286,8788,0.0325,6.83
https://encyclopedia.ushmm.org/content/ko/gallery/women-during-the-holocaust-photographs,284,7381,0.0385,1.07
https://encyclopedia.ushmm.org/content/ko/article/nazi-territorial-aggression-the-anschluss,275,11767,0.0234,2.42
https://encyclopedia.ushmm.org/content/ko/article/third-reich-an-overview,269,108855,0.0025,7.13
https://encyclopedia.ushmm.org/content/ko/article/nazi-propaganda,269,11679,0.023,6.72
https://encyclopedia.ushmm.org/content/ko/map/german-territorial-losses-treaty-of-versailles-1919,268,11466,0.0234,4.4
https://encyclopedia.ushmm.org/content/ko/gallery/the-survivors-stories,251,760,0.3303,1.12
https://encyclopedia.ushmm.org/content/ko/article/anne-frank,248,11442,0.0217,4.81
https://encyclopedia.ushmm.org/content/ko/article/women-during-the-holocaust,225,17527,0.0128,5.77
https://encyclopedia.ushmm.org/content/ko/artifact/hoess-affidavit,217,9100,0.0238,7.48
https://encyclopedia.ushmm.org/content/ko/article/world-war-ii-in-europe-1,216,30980,0.007,10.08
https://encyclopedia.ushmm.org/content/ko/article/the-nazi-olympics-berlin-1936-african-american-voices-and-jim-crow-america,211,33907,0.0062,5.87
https://encyclopedia.ushmm.org/content/ko/article/antisemitism,208,3573,0.0582,3.14
https://encyclopedia.ushmm.org/content/ko/article/the-nazi-olympics-berlin-1936,206,21903,0.0094,4.45
https://encyclopedia.ushmm.org/content/ko/article/nuremberg-laws,203,703,0.2888,3.58
https://encyclopedia.ushmm.org/content/ko/article/the-nuremberg-race-laws,202,13496,0.015,9.09
https://encyclopedia.ushmm.org/content/ko/article/ghettos,191,53553,0.0036,6.07
https://encyclopedia.ushmm.org/content/ko/article/invasion-of-poland-fall-1939,189,6794,0.0278,7.37
https://encyclopedia.ushmm.org/content/ko/article/ss-police-state,187,154143,0.0012,6.18
https://encyclopedia.ushmm.org/content/ko/photo/nazi-physician-carl-clauberg-left,178,733,0.2428,5.64
https://encyclopedia.ushmm.org/content/ko/article/world-war-i-aftermath,170,6992,0.0243,5.83
https://encyclopedia.ushmm.org/content/ko/article/german-soviet-pact,168,3461,0.0485,5.61
https://encyclopedia.ushmm.org/content/ko/article/the-final-solution,166,495,0.3354,4.12
https://encyclopedia.ushmm.org/content/ko/gallery/introduction-to-the-holocaust-films,161,2584,0.0623,3.55
https://encyclopedia.ushmm.org/content/en/article/world-war-ii-key-dates,154,10585,0.0145,10.37
https://encyclopedia.ushmm.org/content/ko/article/world-war-i-treaties-and-reparations,153,146313,0.001,5.04
https://encyclopedia.ushmm.org/content/ko/film/liberation-of-mauthausen-and-gusen,152,238,0.6387,2.13
https://encyclopedia.ushmm.org/content/ko/film/goebbels-claims-jews-will-destroy-culture,149,56734,0.0026,9.45
https://encyclopedia.ushmm.org/content/ko/gallery/holocaust-abridged-article-films,147,1076,0.1366,3.62
https://encyclopedia.ushmm.org/content/ko/article/victims-of-the-nazi-era-nazi-racial-ideology,143,25180,0.0057,4.8
https://encyclopedia.ushmm.org/content/ko/article/locating-the-victims,140,563,0.2487,3.98
https://encyclopedia.ushmm.org/content/ko/article/elie-wiesel,136,436,0.3119,3.71
https://encyclopedia.ushmm.org/content/en/article/nazi-propaganda,135,649,0.208,7.01
https://encyclopedia.ushmm.org/content/ko/article/genocide-of-european-roma-gypsies-1939-1945,130,45450,0.0029,7.27
https://encyclopedia.ushmm.org/content/ko/article/protocols-of-the-elders-of-zion,130,864,0.1505,4.81
https://encyclopedia.ushmm.org/content/en/article/martin-niemoeller-first-they-came-for-the-socialists,121,7964,0.0152,61.09
https://encyclopedia.ushmm.org/content/ko/article/hitler-youth-2,121,303,0.3993,1.27
https://encyclopedia.ushmm.org/content/en/timeline-event/holocaust/1939-1941/hitler-speech-to-german-parliament,118,219,0.5388,4.32
https://encyclopedia.ushmm.org/content/ko/article/racism-abridged-article,115,34191,0.0034,8.09
https://encyclopedia.ushmm.org/content/ko/article/buchenwald-abridged-article,115,403,0.2854,5.12
https://encyclopedia.ushmm.org/content/ko/article/the-night-of-broken-glass,114,752,0.1516,4.31
https://encyclopedia.ushmm.org/content/ko/article/euthanasia-program-abridged-article,112,48595,0.0023,9.19
https://encyclopedia.ushmm.org/content/en/article/the-nuremberg-race-laws,110,177,0.6215,1.14
https://encyclopedia.ushmm.org/content/en/article/aryan-1,107,507,0.211,4.66
https://encyclopedia.ushmm.org/content/en/article/the-armenian-genocide-1915-16-overview,105,435,0.2414,17.98
https://encyclopedia.ushmm.org/content/en/article/ss,103,52081,0.002,6.11
https://encyclopedia.ushmm.org/content/ko/article/war-crimes-trials,102,330,0.3091,3.92
https://encyclopedia.ushmm.org/content/ko/photo/bodies-of-soviet-prisoners-of-war,101,228,0.443,5.52
https://encyclopedia.ushmm.org/content/ko/article/international-military-tribunal-at-nuremberg,100,4547,0.022,4.77
https://encyclopedia.ushmm.org/content/ko/article/rwanda-the-first-conviction-for-genocide,99,30441,0.0033,10.76
https://encyclopedia.ushmm.org/content/en/article/nazi-camps,98,4683,0.0209,40.26
https://encyclopedia.ushmm.org/content/en/article/history-of-the-swastika,96,4113,0.0233,6.51
https://encyclopedia.ushmm.org/content/ko/article/the-wannsee-conference-and-the-final-solution,94,4597,0.0204,6.46
https://encyclopedia.ushmm.org/content/ko/article/killing-center-revolts,93,2582,0.036,5.19
https://encyclopedia.ushmm.org/content/ko/article/bergen-belsen-abridged-article,91,165,0.5515,2.24
https://encyclopedia.ushmm.org/content/ko/article/kiev-and-babi-yar,88,203,0.4335,3.0
https://encyclopedia.ushmm.org/content/ko/article/the-warsaw-ghetto-uprising,86,9365,0.0092,4.71
https://encyclopedia.ushmm.org/content/ko/article/death-marches-1,86,5963,0.0144,12.13
https://encyclopedia.ushmm.org/index.php/content/ko/gallery/the-survivors-stories,86,220,0.3909,1.02
https://encyclopedia.ushmm.org/content/ko/gallery/auschwitz-abridged-article-photographs,83,501,0.1657,2.03
https://encyclopedia.ushmm.org/content/ko/article/the-survivors,83,230,0.3609,2.3
https://encyclopedia.ushmm.org/content/ko/article/einsatzgruppen,81,3516,0.023,4.65
https://encyclopedia.ushmm.org/content/ko/article/sobibor-abridged-article,80,230,0.3478,2.48
https://encyclopedia.ushmm.org/content/ko/article/nazi-propaganda-and-censorship,78,9880,0.0079,5.22
https://encyclopedia.ushmm.org/content/en/article/josef-mengele,78,3106,0.0251,76.83
https://encyclopedia.ushmm.org/content/en/article/axis-powers-in-world-war-ii,77,149,0.5168,20.03
https://encyclopedia.ushmm.org/content/ko/article/war-crimes-trials-abridged-article,76,2786,0.0273,5.09
https://encyclopedia.ushmm.org/content/en/article/auschwitz,76,2381,0.0319,6.51
https://encyclopedia.ushmm.org/content/ko/article/nazi-camp-system,76,1989,0.0382,4.74
https://encyclopedia.ushmm.org/content/ko/article/ghettos-in-poland,75,21736,0.0035,15.66
https://encyclopedia.ushmm.org/content/ru/article/victims-of-the-nazi-era-nazi-racial-ideology,75,91,0.8242,1.65
https://encyclopedia.ushmm.org/content/ko/article/axis-powers-in-world-war-ii,74,6334,0.0117,4.5
https://encyclopedia.ushmm.org/content/ko/article/protocols-of-the-elders-of-zion-key-dates,73,647,0.1128,5.74
https://encyclopedia.ushmm.org/,70,10784,0.0065,20.33
https://encyclopedia.ushmm.org/content/ko/article/treblinka-abridged-article,67,1419,0.0472,2.39
https://encyclopedia.ushmm.org/content/ko/article/gay-men-under-the-nazi-regime,66,8074,0.0082,8.19
https://encyclopedia.ushmm.org/content/ru/article/world-war-i-abridged-article,65,314,0.207,5.88
https://encyclopedia.ushmm.org/content/ko/gallery/world-war-ii-in-europe-photographs,63,26704,0.0024,3.84
https://encyclopedia.ushmm.org/content/ko/article/the-aftermath-of-the-holocaust,63,15824,0.004,7.42
https://encyclopedia.ushmm.org/content/ko/article/genocide-timeline,61,249,0.245,6.16
https://encyclopedia.ushmm.org/content/en/article/kristallnacht,61,174,0.3506,4.6
https://encyclopedia.ushmm.org/content/ko/article/antisemitism-1,60,6437,0.0093,6.11
https://encyclopedia.ushmm.org/content/en/article/oskar-schindler,60,486,0.1235,5.44
https://encyclopedia.ushmm.org/content/ko/article/anne-frank-abridged-article,59,8636,0.0068,7.83
https://encyclopedia.ushmm.org/content/en/article/introduction-to-judaism,59,4649,0.0127,25.38
https://encyclopedia.ushmm.org/content/en/timeline/holocaust,57,334,0.1707,6.93
https://encyclopedia.ushmm.org/content/ko/photo/prisoners-of-sachsenhausen-at-forced-labor,57,146,0.3904,2.71
https://encyclopedia.ushmm.org/content/en/article/invasion-of-poland-fall-1939,55,2868,0.0192,74.73
https://encyclopedia.ushmm.org/ko/questions/landing,54,1998,0.027,10.14
https://encyclopedia.ushmm.org/content/ko/article/german-rule-in-occupied-europe,51,29696,0.0017,11.59
https://encyclopedia.ushmm.org/content/ko/map/europe-1933-czechoslovakia-indicated,51,8595,0.0059,7.75
https://encyclopedia.ushmm.org/content/ko/article/warsaw-abridged-article,50,35082,0.0014,8.54
https://encyclopedia.ushmm.org/content/ko/film/theresienstadt,50,75,0.6667,2.47
https://encyclopedia.ushmm.org/content/en/article/the-weimar-republic,48,185,0.2595,3.7
https://encyclopedia.ushmm.org/content/en/article/hitler-youth-2,48,98,0.4898,2.08
https://encyclopedia.ushmm.org/content/en/article/anne-frank-biography,47,4525,0.0104,30.83
https://encyclopedia.ushmm.org/content/en/article/world-war-ii-in-the-pacific,47,111,0.4234,9.13
https://encyclopedia.ushmm.org/content/en/article/the-aftermath-of-the-holocaust,45,66,0.6818,9.94
https://encyclopedia.ushmm.org/content/en/article/hitler-comes-to-power,44,1824,0.0241,82.55
https://encyclopedia.ushmm.org/content/ru/article/history-of-the-swastika,43,424,0.1014,4.06
https://encyclopedia.ushmm.org/content/en/article/the-night-of-broken-glass,43,97,0.4433,3.9
https://encyclopedia.ushmm.org/content/ko/article/rescue-in-denmark,42,30658,0.0014,15.17
https://encyclopedia.ushmm.org/content/en/article/protocols-of-the-elders-of-zion,42,3168,0.0133,70.24
https://encyclopedia.ushmm.org/content/en/article/the-nazi-rise-to-power,41,4848,0.0085,8.1
https://encyclopedia.ushmm.org/content/en/article/nazi-medical-experiments,41,3202,0.0128,37.18
https://encyclopedia.ushmm.org/content/ko/article/dachau-abridged-article,41,147,0.2789,3.53
https://encyclopedia.ushmm.org/content/ko/article/life-in-the-ghettos,40,42919,0.0009,8.43
https://encyclopedia.ushmm.org/content/ko/photo/bodies-of-czech-resistance-fighters-in-front-of-the-carlo-boromeo-church,40,2106,0.019,5.82
https://encyclopedia.ushmm.org/content/ko/article/mobile-killing-squads,40,637,0.0628,1.65
https://encyclopedia.ushmm.org/content/en/article/the-reichstag-fire,40,217,0.1843,7.13
https://encyclopedia.ushmm.org/content/ko/article/the-order-police,40,90,0.4444,4.52
https://encyclopedia.ushmm.org/content/es/article/history-of-the-swastika,40,48,0.8333,2.4
https://encyclopedia.ushmm.org/content/en/article/book-burning,39,6101,0.0064,57.14
https://encyclopedia.ushmm.org/content/ko/photo/hitler-rehearsing-his-speech-making,39,1910,0.0204,6.69
https://encyclopedia.ushmm.org/content/en/article/adolf-eichmann,39,520,0.075,7.02
https://encyclopedia.ushmm.org/content/en/article/final-solution-overview,39,296,0.1318,76.32
https://encyclopedia.ushmm.org/content/ko/article/warsaw-ghetto-uprising,38,1779,0.0214,4.53
https://encyclopedia.ushmm.org/content/ko/gallery/nazi-propaganda-films,38,1143,0.0332,6.69
https://encyclopedia.ushmm.org/content/en/article/ghettos,38,1023,0.0371,6.66
https://encyclopedia.ushmm.org/content/ko/article/final-solution-overview,38,95,0.4,4.42
https://encyclopedia.ushmm.org/content/en/gallery/world-war-ii-maps,38,77,0.4935,1.73
https://encyclopedia.ushmm.org/content/ko/article/ghettos-abridged-article,37,24037,0.0015,8.79
https://encyclopedia.ushmm.org/content/ko/map/german-administration-of-europe-1942,37,11193,0.0033,11.85
https://encyclopedia.ushmm.org/content/ko/article/indoctrinating-youth,37,285,0.1298,4.04
https://encyclopedia.ushmm.org/content/ko/gallery/liberation-of-nazi-camps-films,37,160,0.2312,6.46
https://encyclopedia.ushmm.org/content/ko/article/liberation-of-nazi-camps,36,3857,0.0093,7.91
https://encyclopedia.ushmm.org/content/en/article/dachau,36,1914,0.0188,6.74
https://encyclopedia.ushmm.org/content/fr/article/history-of-the-swastika,36,52,0.6923,2.67
https://encyclopedia.ushmm.org/content/ko/film/nuremberg-trial-goering-testifies,35,14139,0.0025,7.57
https://encyclopedia.ushmm.org/tags/ko/tag/czechoslovakia,34,6653,0.0051,9.14
https://encyclopedia.ushmm.org/content/ko/article/refugees,34,5394,0.0063,9.52
https://encyclopedia.ushmm.org/content/ko/article/nazi-olympics-berlin-1936-abridged-article,34,2387,0.0142,9.82
https://encyclopedia.ushmm.org/content/en/article/blitzkrieg-lightning-war,34,1256,0.0271,6.39
https://encyclopedia.ushmm.org/content/ko/article/perpetrators,34,250,0.136,3.5
https://encyclopedia.ushmm.org/content/en/article/mein-kampf,33,544,0.0607,6.06
https://encyclopedia.ushmm.org/content/en/article/eugenics,33,331,0.0997,85.68
https://encyclopedia.ushmm.org/content/en/article/eichmann-trial,33,179,0.1844,7.54
https://encyclopedia.ushmm.org/content/ru/article/introduction-to-the-holocaust,33,131,0.2519,3.85
https://encyclopedia.ushmm.org/content/en/article/lebensraum,33,119,0.2773,4.03
https://encyclopedia.ushmm.org/content/ja/article/the-nazi-terror-begins,33,52,0.6346,3.37
https://encyclopedia.ushmm.org/content/ko/article/pogroms-abridged-article,32,231,0.1385,4.45
https://encyclopedia.ushmm.org/content/zh/article/antisemitism-1,32,89,0.3596,4.37
https://encyclopedia.ushmm.org/content/ja/article/introduction-to-the-holocaust,32,42,0.7619,1.9
https://encyclopedia.ushmm.org/content/en/article/treaty-of-versailles,31,582,0.0533,9.14
https://encyclopedia.ushmm.org/content/ko/gallery/world-war-ii-in-europe-abridged-article-films,31,542,0.0572,8.41
https://encyclopedia.ushmm.org/content/ko/gallery/collaboration-abridged-article-photographs,31,84,0.369,5.4
https://encyclopedia.ushmm.org/content/ko/photo/nazi-propaganda-photo-depicts-friendship-between-an-aryan-and-a-black-woman,31,54,0.5741,5.41
https://encyclopedia.ushmm.org/content/zh/article/world-war-i,31,47,0.6596,2.89
https://encyclopedia.ushmm.org/content/ko/film/books-burn-as-goebbels-speaks,30,6161,0.0049,10.63
https://encyclopedia.ushmm.org/content/ko/article/forced-labor,30,2047,0.0147,1.24
https://encyclopedia.ushmm.org/content/ko/article/prisoners-of-the-camps,29,7470,0.0039,7.8
https://encyclopedia.ushmm.org/content/ko/photo/german-tanks-during-operation-barbarossa,29,4886,0.0059,7.75
https://encyclopedia.ushmm.org/content/en/article/the-nazi-party-1,29,2704,0.0107,6.05
https://encyclopedia.ushmm.org/content/ko/id-card/eva-braun-levine,28,2638,0.0106,5.33
https://encyclopedia.ushmm.org/content/en/article/the-enabling-act,28,1125,0.0249,88.46
https://encyclopedia.ushmm.org/content/ko/article/killing-centers-abridged-article,28,92,0.3043,2.67
https://encyclopedia.ushmm.org/content/ko/document/documentation-for-a-false-identity-simone-weil,28,87,0.3218,13.85
https://encyclopedia.ushmm.org/content/en/article/roma-gypsies-in-prewar-europe,28,79,0.3544,7.68
https://encyclopedia.ushmm.org/content/ko/article/holocaust-deniers-and-public-misinformation,28,75,0.3733,3.67
https://encyclopedia.ushmm.org/content/zh/article/mein-kampf,28,54,0.5185,6.15
https://encyclopedia.ushmm.org/content/en/article/bayer,28,31,0.9032,2.03
https://encyclopedia.ushmm.org/content/en/article/adolf-hitler,27,21687,0.0012,10.82
https://encyclopedia.ushmm.org/content/ko/article/rallying-the-nation,27,10334,0.0026,6.83
https://encyclopedia.ushmm.org/content/en/article/spanish-civil-war,27,272,0.0993,4.5
https://encyclopedia.ushmm.org/content/ru/article/adolf-hitler,26,1055,0.0246,4.76
https://encyclopedia.ushmm.org/content/ko/film/remilitarization-of-the-rhineland,26,685,0.038,5.86
https://encyclopedia.ushmm.org/content/ko/photo/jews-ordered-to-undress-before-their-execution,26,450,0.0578,17.1
https://encyclopedia.ushmm.org/content/en/article/the-russian-revolution-1917,26,343,0.0758,6.61
https://encyclopedia.ushmm.org/content/en/article/neville-chamberlain,26,200,0.13,6.05
https://encyclopedia.ushmm.org/content/ko/article/the-bielski-partisans,26,88,0.2955,5.4
https://encyclopedia.ushmm.org/content/zh/article/world-war-ii-key-dates,26,57,0.4561,4.65
https://encyclopedia.ushmm.org/content/ko/map/kristallnacht-nationwide-pogrom,26,53,0.4906,1.49
https://encyclopedia.ushmm.org/content/en/article/gassing-operations,26,50,0.52,4.66
https://encyclopedia.ushmm.org/content/ko/map/germany-1933,25,645,0.0388,14.07
https://encyclopedia.ushmm.org/content/ko/gallery/nazi-camps-photographs,25,52,0.4808,3.37
https://encyclopedia.ushmm.org/content/en/article/euthanasia-program,25,47,0.5319,10.15
https://encyclopedia.ushmm.org/content/en/article/lebensborn-program,25,43,0.5814,3.21
https://encyclopedia.ushmm.org/content/ko/film/us-enters-world-war-ii,25,36,0.6944,7.69
https://encyclopedia.ushmm.org/content/ko/article/persecution-of-roma-gypsies-in-prewar-germany-1933-1939,24,8653,0.0028,9.92
https://encyclopedia.ushmm.org/content/ko/film/germans-bomb-coventry,24,8270,0.0029,8.03
https://encyclopedia.ushmm.org/content/en/article/german-jews-during-the-holocaust,24,4205,0.0057,14.63
https://encyclopedia.ushmm.org/content/ko/photo/ustasa-guards-order-a-jewish-man-to-remove-his-ring,24,537,0.0447,4.13
https://encyclopedia.ushmm.org/content/en/article/kiev-and-babi-yar,24,193,0.1244,8.26
https://encyclopedia.ushmm.org/content/ko/gallery/liberation-of-nazi-camps-photographs,24,83,0.2892,6.45
https://encyclopedia.ushmm.org/content/en/gallery/auschwitz-camp-complex-maps,24,43,0.5581,6.74
https://encyclopedia.ushmm.org/content/en/article/wannsee-conference-and-the-final-solution,24,41,0.5854,2.34
https://encyclopedia.ushmm.org/content/ru/article/world-war-ii-key-dates,23,182,0.1264,5.14
https://encyclopedia.ushmm.org/content/ko/document/simone-weils-falsified-student-card,23,55,0.4182,6.51
https://encyclopedia.ushmm.org/content/ko/photo/representatives-of-four-states-who-ratified-the-genocide-convention,22,9797,0.0022,8.74
https://encyclopedia.ushmm.org/content/ko/article/holocaust-denial-key-dates,22,4982,0.0044,9.05
https://encyclopedia.ushmm.org/content/ko/photo/nazi-minister-of-propaganda-joseph-goebbels-delivers-a-speech-to-his-deputies-for-the-press-and-arts,22,3164,0.007,9.59
https://encyclopedia.ushmm.org/content/ko/photo/hitler-and-mussolini-meet-in-munich,22,2166,0.0102,8.53
https://encyclopedia.ushmm.org/content/en/article/elie-wiesel,22,161,0.1366,6.78
https://encyclopedia.ushmm.org/content/en/article/dietrich-bonhoeffer,22,139,0.1583,7.5
https://encyclopedia.ushmm.org/content/ko/gallery/world-war-ii-in-europe-1-photographs,22,39,0.5641,3.62
https://encyclopedia.ushmm.org/content/ja/article/world-war-ii-key-dates,22,38,0.5789,2.87
https://encyclopedia.ushmm.org/content/en/gallery/concentration-camps-1942-45-maps,22,24,0.9167,2.46
https://encyclopedia.ushmm.org/content/ko/gallery/the-united-states-and-the-holocaust-films,21,3022,0.0069,7.96
https://encyclopedia.ushmm.org/content/ko/article/deportations,21,1784,0.0118,8.25
https://encyclopedia.ushmm.org/content/en/article/voyage-of-the-st-louis,21,172,0.1221,66.7
https://encyclopedia.ushmm.org/content/ko/article/how-were-the-crimes-defined,21,55,0.3818,4.04
https://encyclopedia.ushmm.org/content/en/timeline-event/holocaust/1933-1938/munich-agreement,21,37,0.5676,3.35
https://encyclopedia.ushmm.org/content/ko/photo/children-sit-and-sleep-on-the-floor-at-sisak-a-ustasa-croatian-fascist-concentration-camp-for-children,20,541,0.037,6.67
https://encyclopedia.ushmm.org/content/en/article/darfur,20,56,0.3571,7.89
https://encyclopedia.ushmm.org/content/de/article/martin-niemoeller-first-they-came-for-the-socialists,20,35,0.5714,2.86
https://encyclopedia.ushmm.org/content/en/article/beer-hall-putsch-munich-putsch,20,30,0.6667,2.9
https://encyclopedia.ushmm.org/content/ko/photo/eastern-front-february-1944,19,5304,0.0036,9.25
https://encyclopedia.ushmm.org/content/ko/photo/adolf-hitler-greets-paul-von-hindenburg,19,3131,0.0061,9.62
https://encyclopedia.ushmm.org/content/ko/map/partition-of-yugoslavia-1943,19,1978,0.0096,9.91
https://encyclopedia.ushmm.org/content/en/article/heinrich-himmler,19,694,0.0274,7.1
https://encyclopedia.ushmm.org/content/en/article/treblinka,19,61,0.3115,3.52
https://encyclopedia.ushmm.org/content/ko/film/the-nazi-plan-hitlers-inner-circle,19,47,0.4043,3.0
https://encyclopedia.ushmm.org/content/en/article/the-great-depression,19,36,0.5278,14.06
https://encyclopedia.ushmm.org/content/it/article/history-of-the-swastika,19,28,0.6786,2.29
https://encyclopedia.ushmm.org/content/en/gallery/auschwitz-photographs,19,26,0.7308,1.85
https://encyclopedia.ushmm.org/content/ko/photo/soviet-prisoners-of-war,19,25,0.76,5.48
https://encyclopedia.ushmm.org/content/ko/film/berlin-tokyo-rome-axis,18,13958,0.0013,5.44
https://encyclopedia.ushmm.org/content/ko/gallery/third-reich-an-overview-maps,18,383,0.047,8.91
https://encyclopedia.ushmm.org/content/en/article/erwin-rommel,18,110,0.1636,8.35
https://encyclopedia.ushmm.org/content/en/article/white-rose,18,93,0.1935,10.6
https://encyclopedia.ushmm.org/content/ko/map/euthanasia-centers-germany-1940-1945,18,92,0.1957,6.02
https://encyclopedia.ushmm.org/content/ko/gallery/nazi-propaganda-photographs,18,73,0.2466,2.22
https://encyclopedia.ushmm.org/content/ko/photo/corpses-in-mauthausen,18,38,0.4737,4.11
https://encyclopedia.ushmm.org/content/en/map/german-conquests-in-europe-1939-1942,18,24,0.75,2.62
https://encyclopedia.ushmm.org/content/ko/gallery/ss-police-state-photographs,17,49043,0.0003,7.27
https://encyclopedia.ushmm.org/content/en/article/german-soviet-pact,17,1318,0.0129,59.05
https://encyclopedia.ushmm.org/content/en/article/benito-mussolini-1,17,1154,0.0147,14.61
https://encyclopedia.ushmm.org/content/ko/map/german-conquests-in-europe-1939-1942,17,242,0.0702,15.49
https://encyclopedia.ushmm.org/content/en/article/pogroms,17,174,0.0977,4.85
https://encyclopedia.ushmm.org/content/ko/article/women-during-the-holocaust-abridged-article,17,41,0.4146,3.63
https://encyclopedia.ushmm.org/content/en/article/sonderkommandos,17,37,0.4595,2.41
https://encyclopedia.ushmm.org/content/en/map/german-territorial-losses-treaty-of-versailles-1919,17,17,1.0,2.35
https://encyclopedia.ushmm.org/tags/ko/tag/mass-shootings,16,1046,0.0153,6.83
https://encyclopedia.ushmm.org/content/en/article/fascism-1,16,977,0.0164,11.65
https://encyclopedia.ushmm.org/content/ru/article/world-war-i,16,246,0.065,5.73
https://encyclopedia.ushmm.org/content/en/article/nazi-racism,16,68,0.2353,58.26
https://encyclopedia.ushmm.org/content/en/article/the-nazi-olympics-berlin-1936,16,63,0.254,7.46
https://encyclopedia.ushmm.org/content/ru/article/racism-abridged-article,16,27,0.5926,2.96
https://encyclopedia.ushmm.org/content/ko/id-card/inge-scheer,16,27,0.5926,5.67
https://encyclopedia.ushmm.org/content/en/article/warsaw-ghetto-uprising,16,25,0.64,2.08
https://encyclopedia.ushmm.org/content/ko/photo/a-survivor-of-bergen-belsen-1,16,22,0.7273,3.32
https://encyclopedia.ushmm.org/content/en/gallery/camp-system-maps,16,19,0.8421,1.26
https://encyclopedia.ushmm.org/content/en/timeline-event/holocaust/before-1933/adolf-hitler-issues-comment-on-the-jewish-question,16,16,1.0,2.31
https://encyclopedia.ushmm.org/content/ko/article/the-nazi-terror-begins,15,5642,0.0027,5.35
https://encyclopedia.ushmm.org/content/en/article/joseph-goebbels-1,15,576,0.026,9.14
