Top pages,Clicks,Impressions,CTR,Position
https://encyclopedia.ushmm.org/content/en/article/afro-germans-during-the-holocaust,8,9,0.8889,1.0
https://encyclopedia.ushmm.org/content/ru/article/world-war-i-abridged-article,8,9,0.8889,2.44
https://encyclopedia.ushmm.org/content/en/article/hermann-goering,8,9,0.8889,5.89
https://encyclopedia.ushmm.org/content/en/gallery/concentration-camps-1942-45-maps,8,8,1.0,2.12
https://encyclopedia.ushmm.org/content/en/gallery/german-occupation-maps,8,8,1.0,2.25
https://encyclopedia.ushmm.org/content/en/gallery/jewish-population-of-europe,8,8,1.0,2.5
https://encyclopedia.ushmm.org/content/en/timeline-event/holocaust/1942-1945/german-defeat-at-stalingrad,8,8,1.0,7.75
https://encyclopedia.ushmm.org/content/zh/article/the-united-states-and-the-holocaust,7,96,0.0729,7.47
https://encyclopedia.ushmm.org/content/en/article/antisemitism,7,90,0.0778,7.46
https://encyclopedia.ushmm.org/content/zh/article/antisemitism-abridged-article,7,86,0.0814,7.86
https://encyclopedia.ushmm.org/content/zh/article/rallying-the-nation,7,35,0.2,9.23
https://encyclopedia.ushmm.org/content/en/article/third-reich,7,27,0.2593,5.59
https://encyclopedia.ushmm.org/zh,7,25,0.28,6.6
https://encyclopedia.ushmm.org/content/en/article/gay-men-under-the-nazi-regime,7,22,0.3182,14.68
https://encyclopedia.ushmm.org/content/zh/gallery/history-of-the-swastika-photographs,7,20,0.35,6.05
https://encyclopedia.ushmm.org/content/zh/article/elie-wiesel,7,17,0.4118,4.88
https://encyclopedia.ushmm.org/content/en/article/reinhard-heydrich-in-depth,7,15,0.4667,4.4
https://encyclopedia.ushmm.org/content/en/article/chiune-sempo-sugihara,7,12,0.5833,2.5
https://encyclopedia.ushmm.org/content/zh/article/nazi-racism-an-overview,7,12,0.5833,6.58
https://encyclopedia.ushmm.org/content/zh/film/japan-attacks-pearl-harbor,7,11,0.6364,12.27
https://encyclopedia.ushmm.org/content/it/article/history-of-the-swastika,7,10,0.7,2.9
https://encyclopedia.ushmm.org/content/en/article/eugenics,7,10,0.7,3.2
https://encyclopedia.ushmm.org/content/en/article/invasion-of-the-soviet-union-june-1941,7,10,0.7,4.7
https://encyclopedia.ushmm.org/content/en/article/nazi-party-platform,7,9,0.7778,1.0
https://encyclopedia.ushmm.org/content/ja/article/what-is-genocide,7,9,0.7778,2.11
https://encyclopedia.ushmm.org/content/ja/article/world-war-i,7,9,0.7778,2.22
https://encyclopedia.ushmm.org/content/en/article/der-ewige-jude,7,9,0.7778,2.33
https://encyclopedia.ushmm.org/content/en/article/hungary-after-the-german-occupation,7,9,0.7778,13.56
https://encyclopedia.ushmm.org/content/en/article/voyage-of-the-st-louis,7,8,0.875,1.0
https://encyclopedia.ushmm.org/content/en/article/1935-key-dates,7,8,0.875,1.12
https://encyclopedia.ushmm.org/content/en/gallery/auschwitz-photographs,7,8,0.875,2.12
https://encyclopedia.ushmm.org/content/en/gallery/nazi-terror-begins-photographs,7,8,0.875,3.38
https://encyclopedia.ushmm.org/content/en/article/killing-centers-in-depth,7,8,0.875,3.75
https://encyclopedia.ushmm.org/content/en/article/adolf-hitler-and-world-war-i-1913-1919,7,7,1.0,2.86
https://encyclopedia.ushmm.org/content/zh/article/pogroms,7,7,1.0,7.0
https://encyclopedia.ushmm.org/content/en/article/what-is-genocide,6,358,0.0168,5.77
https://encyclopedia.ushmm.org/content/zh/article/world-war-i-aftermath,6,186,0.0323,7.4
https://encyclopedia.ushmm.org/content/zh/article/nazi-racism,6,181,0.0331,6.59
https://encyclopedia.ushmm.org/content/zh/article/genocide-timeline,6,17,0.3529,5.29
https://encyclopedia.ushmm.org/content/en/article/benito-mussolini-1,6,17,0.3529,8.12
https://encyclopedia.ushmm.org/content/en/article/anne-frank-diary,6,15,0.4,10.13
https://encyclopedia.ushmm.org/content/en/article/rescue-in-denmark,6,10,0.6,1.8
https://encyclopedia.ushmm.org/content/en/article/erwin-rommel,6,10,0.6,4.5
https://encyclopedia.ushmm.org/content/es/article/spanish-civil-war,6,9,0.6667,2.89
https://encyclopedia.ushmm.org/content/en/article/leni-riefenstahl,6,9,0.6667,4.0
https://encyclopedia.ushmm.org/content/zh/gallery/introduction-to-the-holocaust-films,6,8,0.75,5.25
https://encyclopedia.ushmm.org/content/en/article/international-military-tribunal-at-nuremberg,6,7,0.8571,1.71
https://encyclopedia.ushmm.org/content/ko/article/invasion-of-the-soviet-union-june-1941,6,7,0.8571,3.14
https://encyclopedia.ushmm.org/content/en/article/protocols-of-the-elders-of-zion-key-dates,6,7,0.8571,5.29
https://encyclopedia.ushmm.org/content/zh/article/protocols-of-the-elders-of-zion,6,7,0.8571,8.0
https://encyclopedia.ushmm.org/content/zh/gallery/third-reich-abridged-article-films,6,7,0.8571,11.71
https://encyclopedia.ushmm.org/content/en/article/jewish-population-of-europe-in-1933-population-data-by-country,6,6,1.0,1.0
https://encyclopedia.ushmm.org/en/a-z/artifact,6,6,1.0,1.33
https://encyclopedia.ushmm.org/content/en/article/1938-key-dates,6,6,1.0,1.67
https://encyclopedia.ushmm.org/content/en/timeline-event/holocaust/before-1933/adolf-hitler-issues-comment-on-the-jewish-question,6,6,1.0,2.83
https://encyclopedia.ushmm.org/content/zh/article/the-soviet-union-and-the-eastern-front,6,6,1.0,5.0
https://encyclopedia.ushmm.org/content/en/article/world-war-ii-in-europe-1,6,6,1.0,5.67
https://encyclopedia.ushmm.org/content/en/article/erich-ludendorff,6,6,1.0,6.0
https://encyclopedia.ushmm.org/content/zh/article/the-night-of-broken-glass,5,83,0.0602,4.31
https://encyclopedia.ushmm.org/content/en/article/joseph-goebbels-1,5,14,0.3571,6.07
https://encyclopedia.ushmm.org/content/en/article/adolf-eichmann,5,13,0.3846,4.31
https://encyclopedia.ushmm.org/content/en/photo/anti-jewish-propaganda,5,8,0.625,3.0
https://encyclopedia.ushmm.org/content/en/article/victims-of-the-nazi-era-nazi-racial-ideology,5,8,0.625,3.62
https://encyclopedia.ushmm.org/content/en/gallery/german-foreign-policy-1933-1945-films,5,8,0.625,3.75
https://encyclopedia.ushmm.org/content/en/timeline-event/holocaust/1933-1938/hitler-appointed-chancellor,5,8,0.625,4.0
https://encyclopedia.ushmm.org/content/en/article/antisemitism-in-history-from-the-early-church-to-1400,5,7,0.7143,2.71
https://encyclopedia.ushmm.org/content/en/film/remilitarization-of-the-rhineland,5,7,0.7143,3.29
https://encyclopedia.ushmm.org/content/en/article/jasenovac,5,7,0.7143,3.57
https://encyclopedia.ushmm.org/content/en/article/degenerate-art-1,5,7,0.7143,4.14
https://encyclopedia.ushmm.org/content/en/article/elie-wiesel,5,7,0.7143,4.29
https://encyclopedia.ushmm.org/content/en/article/danzig,5,7,0.7143,5.43
https://encyclopedia.ushmm.org/content/en/gallery/camp-system-maps,5,6,0.8333,1.0
https://encyclopedia.ushmm.org/content/en/gallery/concentration-camps-1942-45-films,5,6,0.8333,1.33
https://encyclopedia.ushmm.org/content/ru/article/the-armenian-genocide-1915-16-in-depth,5,6,0.8333,2.0
https://encyclopedia.ushmm.org/content/en/article/theresienstadt,5,6,0.8333,2.17
https://encyclopedia.ushmm.org/content/en/film/hajj-amin-al-husayni-meets-hitler,5,6,0.8333,2.17
https://encyclopedia.ushmm.org/content/en/article/kindertransport-1938-40,5,6,0.8333,2.33
https://encyclopedia.ushmm.org/content/en/article/warsaw,5,6,0.8333,2.5
https://encyclopedia.ushmm.org/content/en/article/eichmann-trial,5,6,0.8333,2.83
https://encyclopedia.ushmm.org/content/en/timeline-group/holocaust/1933-1938,5,6,0.8333,3.67
https://encyclopedia.ushmm.org/content/en/timeline-event/holocaust/1939-1941/german-invasion-of-poland,5,6,0.8333,3.83
https://encyclopedia.ushmm.org/content/zh/article/writing-the-news,5,6,0.8333,3.83
https://encyclopedia.ushmm.org/content/ru/article/aryan-1,5,6,0.8333,4.0
https://encyclopedia.ushmm.org/content/en/article/raoul-wallenberg-and-the-rescue-of-jews-in-budapest,5,6,0.8333,4.67
https://encyclopedia.ushmm.org/content/en/gallery/poland-maps,5,5,1.0,1.0
https://encyclopedia.ushmm.org/content/en/gallery/radicalization-and-mass-murder,5,5,1.0,1.0
https://encyclopedia.ushmm.org/content/ko/article/kristallnacht,5,5,1.0,1.0
https://encyclopedia.ushmm.org/content/en/timeline-group/holocaust/after-1945,5,5,1.0,1.2
https://encyclopedia.ushmm.org/content/en/gallery/auschwitz-camp-complex-maps,5,5,1.0,1.4
https://encyclopedia.ushmm.org/content/en/article/german-resistance-to-hitler,5,5,1.0,2.2
https://encyclopedia.ushmm.org/content/ru/article/victims-of-the-nazi-era-nazi-racial-ideology,5,5,1.0,2.2
https://encyclopedia.ushmm.org/content/ja/article/women-during-the-holocaust,5,5,1.0,2.8
https://encyclopedia.ushmm.org/content/ko/article/world-war-ii-in-europe,5,5,1.0,2.8
https://encyclopedia.ushmm.org/content/ja/article/antisemitism-in-history-from-the-early-church-to-1400,5,5,1.0,3.0
https://encyclopedia.ushmm.org/content/ru/article/world-war-i,5,5,1.0,3.4
https://encyclopedia.ushmm.org/content/zh/article/buchenwald-abridged-article,5,5,1.0,3.4
https://encyclopedia.ushmm.org/content/en/article/hajj-amin-al-husayni-the-mufti-of-jerusalem,5,5,1.0,4.2
https://encyclopedia.ushmm.org/content/en/map/defeat-of-nazi-germany-1942-1945,5,5,1.0,4.2
https://encyclopedia.ushmm.org/content/ja/article/jewish-life-in-europe-before-the-holocaust,5,5,1.0,5.0
https://encyclopedia.ushmm.org/content/en/article/the-soviet-union-and-the-eastern-front,5,5,1.0,11.8
https://encyclopedia.ushmm.org/index.php/content/zh/article/introduction-to-the-holocaust,4,131,0.0305,7.42
https://encyclopedia.ushmm.org/content/zh/photo/adolf-hitler-greets-paul-von-hindenburg,4,30,0.1333,7.23
https://encyclopedia.ushmm.org/content/zh/article/war-crimes-trials,4,13,0.3077,9.23
https://encyclopedia.ushmm.org/content/en/article/alfred-rosenberg-biography,4,11,0.3636,3.64
https://encyclopedia.ushmm.org/content/en/article/rudolf-hess,4,9,0.4444,5.89
https://encyclopedia.ushmm.org/content/zh/article/eugenics,4,8,0.5,3.62
